mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist
6849ebec-b385-4b41-b5a1-125f91e46119,GOOSE,Goose,Belgium,Belgium; Thailand,electronic; belgian,seen live; electronic; electro; belgian; new rave; Belgium; dance; rock; indie; electronica; alternative; electro rock; Electro-Rock; Electroclash; indie rock; dance-punk; thai; experimental; post-rock; lowlands 2007; indietronica; electrorock; goose; noise; Roskilde 2007; dance punk; electronic rock; live gezien; electropop; ambient; drone; synthpop; not indie; disco punk; nu rave; techno; shoegaze,262337,3330864,FALSE
475ae7a5-07de-46a8-a88d-4322259aafa9,Stereo Total,Stereo Total,Germany,France; Germany; Japan,german,electronic; french; seen live; indie; pop; german; indie pop; electronica; electropop; electro; alternative; female vocalists; Electroclash; synthpop; Berlin; dance; deutsch; Electro Pop; synth pop; Lo-Fi; indietronica; rock; germany; new wave; Stereo Total; experimental; fun; indie rock; france; punk; french pop; post-punk; francais; alternative rock; punk rock; female vocalist; european; trip-hop; favorites; quirky; synth; female vocals; Europop; japanese; 90s; crazy; Electronic Pop; Garage Rock; electro-pop; chillout; kill rock stars; indie electronic; minimal; weird,262329,4481879,FALSE
9b106beb-12b5-4525-8025-42e295a2b90a,Little Feat,Little Feat,United States,United States,rock; blues rock; southern rock; boogie rock; classic pop and rock,Southern Rock; classic rock; rock; blues rock; blues; seen live; 70s; little feat; Jam; blues-rock; american; California; country rock; Boogie Rock; funk; folk rock; hard rock; jam band; los angeles; country; rock n roll; male vocalists; Jam Bands; folk; Rock and Roll; jamband; swamp rock; soul; 60s; USA; americana; slide guitar; cajun; 70's; 70's rock; classic; 80s; favorites; album rock; New Orleans; rnb; Rock 'n' Roll; roots rock; boogie; bluesrock; Shady; american rock; grady; rockpalast; shady grady; liver and onions,262216,3095731,FALSE
355facf3-c72c-45b1-9727-8d9cc6a5ed39,Murderdolls,Murderdolls,United States,United States,alternative metal; horror metal; horror punk; rock and indie,horror punk; metal; punk; punk rock; rock; Glam Metal; seen live; hard rock; heavy metal; american; Shock Rock; horror metal; death metal; glam rock; alternative metal; horror rock; Nu Metal; horror; glam; alternative; Murderdolls; USA; glam punk; wednesday 13; hardcore; industrial; Horrorpunk; Gothic Metal; metalcore; alternative rock; Punk Metal; Gothic; Gothic Rock; hardcore punk; joey jordison,262091,5891412,FALSE
b863cf80-19c6-4a87-8e42-6cff7ac8f18f,Immortal,Immortal,Norway,Norway,norwegian; black metal,black metal; Norwegian Black Metal; norwegian; seen live; melodic black metal; metal; True Norwegian Black Metal; Norway; death metal; true black metal; thrash metal; Immortal; GRIM AND FROSTBITTEN,261994,13787587,FALSE
f79efaac-8f5a-458b-b278-fe2928f05f6a,Gemini,Gemini,Sweden,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
8e0193a9-13bc-4012-bcd7-e2af8827c45a,Gemini,Gemini,Hungary,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
385d09fa-1866-408c-8d15-9c7324494463,Gemini,Gemini,United States,Japan; Portugal; Sweden; United Kingdom; United States,dubstep,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
254c3683-78f7-4fd2-9290-846f4c70a840,Gemini,Gemini,,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
e798a278-de63-4409-b68f-d96cf5c9d585,Gemini,Gemini,,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
0397969f-3577-4eb7-9eb4-230ed9f7e0e3,Gemini,Gemini,Australia,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
a45f8ab3-6555-4e28-991c-e4768c51dd48,Gemini,Gemini,,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
241f04c3-5409-4506-85bb-f14d6aa8793d,Gemini,Gemini,,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
3f3ca113-eee5-433b-9e62-7c7a5af5c603,Gemini,Gemini,United Kingdom,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
f6d6d0dd-cb95-40c2-ba39-269fdcb8744c,Gemini,Gemini,Japan,Japan; Portugal; Sweden; United Kingdom; United States,,dubstep; Drum and bass; House; Hip-Hop; chicago; electronic; seen live; swedish; rap; electro; pop; electro house; neurofunk; black metal; 80s; hard rock; dance; Progressive House; abba; hip hop; underground hip-hop; deep house; drum'n'bass; All; Brostep; heavy metal; electronica; jazz; rock; japanese; reggae; UK; USA; american; Drum n Bass; techstep; portuguese; dark electro; Sweden; melodic metal; Europop; Gemini; multiple artists; complextro; D'n'B; Lupe Fiasco; heavy bass,261950,2216048,TRUE
a558ed3c-ab7d-49b8-a52d-14071b95fa4f,OceanLab,Oceanlab,United Kingdom,United Kingdom,trance; uplifting trance; vocal trance; female vocal trance; dream trance,trance; vocal trance; progressive trance; electronic; dance; uplifting trance; female vocalists; chillout; electronica; melodic trance; Oceanlab; Anjunabeats; british; techno; dream trance; ambient; Progressive; above & beyond; House; female vocal trance; justine suissa; downtempo; Progressive House; Beautiful trance; club; epic trance; above and beyond; relaxing; Uplifting; Dream Dance; chill; cafe del mar; ibiza; Armin van Buuren; FAR FROM THE MADDENING CROWDS; dream cafe,261919,4685326,FALSE
87684162-ab42-4cfa-bf22-ebe237035f54,L.A. Guns,L.A. Guns,United States,United States,hard rock; glam metal,hard rock; hair metal; glam rock; 80s; rock; Glam Metal; heavy metal; sleaze rock; sleaze; seen live; classic rock; metal; american; Sleaze Metal; glam; California; rock n roll; la guns; los angeles; 80s metal; 80s hair metal; USA; 80s rock; L.A. Guns; 90s; Cock rock; LA; sleaze glam; United States; hair bands,261789,2808174,FALSE
df60a241-e8df-4917-82db-1f1a8ecd7cc3,Bakermat,Bakermat,Netherlands,Netherlands,tech house,deep house; House; dutch; chillout; dance; electronic; seen live; electronica; saxophone; alternative; electro; electro house; minimal house; tech house; lounge; club; Radio; deep; minimalism; holland; minimalist; netherlands; EDM; the netherlands; utrecht; tropical house; seen dj; listened but not scrobbled; Bakermat; saxo house,261646,2154785,FALSE
14e410f5-97f2-48ba-b1f7-a3a44cbea05c,ASIAN KUNG-FU GENERATION,ASIAN KUNG-FU GENERATION,Japan,Japan,japanese; japanese band; j-rock; awesomename; likedis auto,J-rock; japanese; rock; jrock; j-pop; anime; alternative; Japanese music; JPop; Asian Kung-Fu Generation; alternative rock; punk; japanese rock; indie; indie rock; japan; male vocalists; Naruto; Asian; pop; J-Indie; Soundtrack; emo; power pop; punk rock; J-music; asian kung fu generation; akfg; pop rock; pop punk; ajikan; visual kei,261388,20549170,FALSE
0396220e-d266-4980-b5f2-b0926d905bec,The Aquabats!,The Aquabats,United States,,ska,ska; seen live; ska punk; punk; fun,261338,6431136,FALSE
b91c664b-5eee-4536-8b70-b1f2be519ac0,Alison Krauss & Union Station,Alison Krauss & Union Station,United States,United States,folk; bluegrass; country; country rock; americana; contemporary country; progressive bluegrass,bluegrass; country; folk; female vocalists; americana; Alt-country; seen live; singer-songwriter; american; Alison Krauss; acoustic; alt country; female vocalist; female; pop; 00s; newgrass; 90s; banjo; progressive bluegrass; Female Voices; instrumental; USA; blues; female artists; traditional bluegrass; jazz; favorites; soft; relaxing; female vocals; Favorite; contemporary country; Talented Ladies; Contemporary Bluegrass,260940,4185837,FALSE
60041bf3-412a-40ab-847a-78c7b1db3823,Sak Noel,Sak Noel,Spain,Spain,,dance; House; electro; electronic; latin; progresive; spain; spanish; sak noel; pop; seen live; electro house; club; kircore; the worst thing ever to happen to music; noise; electropop; español; Progressive; party; gay; eurodance; Trash; catala; catalan; boring; 2010s; Officially Shit; music; EDM; backstreet boys; All; one hit wonder; eletronica; joke; Dj Tiesto; muzyka grozaca kalectwem umyslowym; Pop House; cringe; howie d; the best thing that ever happened to music; Platanera; moguda; elektro-house-electro-tech,260940,1542359,FALSE
b3b9eb0c-d0b4-4570-b816-4e05e308b444,Cássia Eller,Cássia Eller,Brazil,Brazil,rock; death by heart attack,mpb; rock; female vocalists; brasil; brazilian; rock brasileiro; brazil; brazilian rock; cassia eller; 90s; pop; samba; pop rock; rock brasil; rock nacional; female vocalist; singer-songwriter; acoustic; seen live; alternative; female; brazilian music; alternative rock; awesome female vocalists; malandragem; Nacional; cantora; vozes femininas; Grunge; favorites; vocal feminino; cassia; eller; orgulho nacional; mpb rock; soul; latin; punk rock; brasileira; nando reis; nova mpb; O Segundo Sol; acustico mtv; por enquanto,260918,6829145,FALSE
4aae17a7-9f0c-487b-b60e-f8eafb410b1d,Nick Cave,Nick Cave & Warren Ellis,Australia,Australia,rock; blues; alternative; australia; rock and indie; has german audiobooks,Soundtrack; instrumental; singer-songwriter; composers; rock; ambient; australian; Nick Cave; melancholy; piano; composer; score; alternative; Soundtracks; australia; country; contemporary classical; strings; ost; soundtrack composers; folk; cinema; amazing; melancholic; film score; the assassination of jesse james by the coward robert ford; dark; psychedelic; violin; All; electronic; post-rock; epic; beautiful; atmospheric; modern classical; warren ellis,260831,6386363,FALSE
a7a1d1ff-1aa7-4a91-a066-cf48976bf92e,Culcha Candela,Culcha Candela,Germany,Germany,german; hip hop; reggae; hiphop; salsa; dancehall; de,reggae; dancehall; german; seen live; ragga; Reggaeton; deutsch; Culcha Candela; Hip-Hop; Berlin; hip hop; german reggae; pop; german dancehall; hiphop; party; chillout; rap; chill; dance; summer; german artists; male vocalists; reggae dancehall; germany; rock; live gesehen; european; dancehall reggae; offener Brief an Angela Merkel,260793,5296067,FALSE
86c20d59-4cd7-4814-b6b7-e371c1016097,The Spinto Band,The Spinto Band,United States,,classic pop and rock,indie; seen live; indie rock; indie pop; alternative,260768,3185532,FALSE
4e728a02-5bcd-426b-abe2-5537c921756d,One Night Only,One Night Only,United Kingdom,United Kingdom,pop and chart,indie; british; indie rock; alternative; indie pop; seen live; rock; alternative rock; pop; britpop; pop rock; male vocalists; UK; Love; england; english; Helmsley; 00s; Rock Pop; lowlands 2008; british accent; one night only; United Kingdom; I was listening to this artist waaaaay before you because I try out new music BEFORE its hyped by the media; electronic; chill; brit rock; just for tonight; george craig,260730,3902610,FALSE
4f1949ab-fefd-4bf3-9317-814084c29cc0,The 5th Dimension,The 5th Dimension,United States,,pop; psychedelic pop; sunshine pop; classic pop and rock; pop soul; psychedelic soul; vocal group,soul; 60s; pop; oldies; funk,260700,1585048,FALSE
f37f26ea-6a9a-49b8-9614-bdad762f1ba6,Bobby Vinton,Bobby Vinton,United States,United States,pop; adult contemporary; blue-eyed soul; classic pop and rock; traditional pop; christmas music,oldies; 60s; pop; easy listening; male vocalists; bobby vinton; american; classic rock; romantic; rock; 50s; golden oldies; Traditional Pop; crooning; jazz; soul; USA; oldie; vocal jazz; soft rock; swing; classic pop; Soundtrack; rockabilly; 70s; Love; adult contemporary; Retro; Mellow; male vocalist; Rock and Roll; rock n roll; 60's; pittsburgh; sixties; 60; roy orbison; All; Vocal Pop; bacharach; love this music; feel the sixties,260689,1633005,FALSE
5c0c9c6a-e85b-4544-a139-a8bb028ce69d,Kate Voegele,Kate Voegele,United States,United States,rock; pop; folk; folk rock; pop rock,female vocalists; pop; singer-songwriter; pop rock; One Tree Hill; rock; acoustic; american; Kate Voegele; seen live; alternative; female vocalist; female; indie; indie pop; folk; soft rock; female artists; female vocals; piano; Acoustic Rock; Pop-Rock; alternative rock; girls with guitars; guitar; favorites; amazing; female singer-songwriter; country; USA; female vocal; Kate; kgrl; oth; Soundtrack; chill; beautiful; folk rock; fluffy; Female Voices; actress,260624,4877482,FALSE
