mbid,artist_mb,artist_lastfm,country_mb,country_lastfm,tags_mb,tags_lastfm,listeners_lastfm,scrobbles_lastfm,ambiguous_artist,
76716b81-e361-427e-a931-19373388387d,Mase,Mase,United States,United States,hip hop; rapper; hip hop rnb and dance hall,Hip-Hop; rap; hip hop; rnb; hiphop; soul; american; East Coast; Mase; 90s; bad boy; east coast rap; pop; urban; Gangsta Rap; harlem; G-Unit; seen live; alternative; USA; r and b; NYC; 90s mainstream; rock; new york; dance; christian rock; male vocalists; 00s; hip hop and rap; All; quality; Rap and Hip Hop; Aftermath; bad boy records; diddy; hip hop 90s; trance; indie; female; jazz; punk; alternative rock; reggae; hardcore; indie rock; acoustic; techno; gay; Dirty South; old school; christian; fun; Favorite; shit; hippie; hardcore punk; Black; pop rap; 10s; gangsta; southern rap; rubbish; florida; stuff; Mariah Carey; FAGGOT; r'n'b; Myjukebox; hip-hop/rap; RandB; Supreme Hip-Hop; My Favorites; to listen to; fell off; hip-hop and rap; US Hiphop; eastcoast rap; New York Rap; east coast hip-hop; gay rap; hip-pop; kanye; spotify; pop-rap; Christian hip hop; east; fluff; r n b; I LOVE THIS MUSIC; Lupe; wale; white power; Rap US; good songs; schrockstar; fettttttttttttttt; nice   smile; top25; hippidy hoppidy and rappidy music,296754,1557692,FALSE,0
db21a231-40ee-4c18-9604-bd7508a05998,Tweet,Tweet,United States,,soul; soul and reggae,rnb; soul; female vocalists; Neo-Soul; Hip-Hop,296209,1676183,FALSE,0
197db30d-0886-41ad-908e-c9dd70e62739,Chrisette Michele,Chrisette Michele,United States,United States,jazz; soul; hip hop soul; contemporary r&b,soul; rnb; Neo-Soul; female vocalists; jazz; chrisette michele; r&b; Neo Soul; smooth; urban; r and b; sexy; rhythm and blues; singer-songwriter; american; seen live; relaxing; female vocalist; Hip-Hop; chill; beautiful; female vocals; powerful voice; black music; hip hop; pop; new york; jazzy; piano; 00s; sexy female vocals; smooth vocals; female; rap; USA; Love; vocal jazz; Mellow; r'n'b; neosoul; contemporary r&b; Uplifting; english; favs; hip-hop soul; sexy voice; Chrissette Michele,292580,2581174,FALSE,0
84b0af1a-8f10-433f-a1ed-948e71712b16,Anya Marina,Anya Marina,United States,United States,,indie; female vocalists; folk; singer-songwriter; acoustic; american; alternative; indie pop; greys anatomy; seen live; female vocalist; pop; soft rock; female; Grey's Anatomy; Soundtrack; rock; USA; 00s; san diego; favorites; Mellow; kgrl; hotel cafe; sweet; chillout; chill; alternative rock; indie rock; happy; Awesome; soft; nice; indie folk; singer songwriter; gossip girl; solo artist; twilight; alt-folk; feel-good; live music archive; rockville ca; Anya Marina,289164,3103845,FALSE,0
c6ada25c-8590-4b75-8013-883a8df55882,Easton Corbin,Easton Corbin,United States,United States,country; country pop; contemporary country; neo-traditionalist country,country; modern country; new country; contemporary country; male vocalists; Easton Corbin; seen live; Good country; male; pop; rock; female vocalists; USA; favorites; american; country rock; 00s; 2013; 10s; powerful; Favourite Songs; florida; United States; good music; All; easton; spotify; male country; Blake; Male Singers; Jo Dee Messina; hu; hjhj; nice love song; Best Country; hkj; 0 play yet; lovee it; Corbin; jhiuh; man without a memory; everyday I wake up and thank Apollo for the gift of Brad Paisley; Fav Guys; hjjku; hjlk; want homo sex; I MISS U N FLORIDA; KY IZ MY HOME; LYNDAS SONGS,286662,1850819,FALSE,0
d3f12a9c-5df8-4a7b-8bbe-6a697e299a5c,Webbie,Webbie,United States,,hip hop,rap; Hip-Hop; Dirty South; southern rap; hip hop,284507,1201204,FALSE,0
615caab0-9cc2-4c24-9667-f46894be726e,Travis Tritt,Travis Tritt,United States,,country,country; travis tritt; My Country; male country; seen live,283385,1959212,FALSE,0
031bc934-28c9-491a-8648-c078450187dc,Action Bronson,Action Bronson,United States,Albania; United States,hip hop,Hip-Hop; rap; seen live; underground hip-hop; new york; hip hop; american; queens; East Coast; east coast hip-hop; underground rap; underground hip hop; boom bap; USA; underground; food; east coast hip hop; Gourmet rap; alternative hip-hop; hardcore hip-hop; east coast rap; All; white rap; New York Rap; cloud rap; jazz rap; Action Bronson; trap rap; flushing; electronic; soul; funk; seenlive; Dope; hiphop; xxx; NYC; grimy; electroacoustic; fun; jazzy; 00's; future; albania; New York City; alternative rap; no; United States; SXSW 2013; Film Soundtrack; Hip Hop/Rap; ambient hip hop; underground hiphop; The Shit; real hip hop; hipster hop; hardcore hip hop; beard; fucking beautiful; fat beats; White Hip-Hop; puts me in a good mood; Rap US; 7 stars; new-york; drug references; the strombo show; doo doo brown; roots picnic; freshman; Total sex; nowy jork; sasha kamenetska; need to see this shit live; good old RAP; Elsewherethrone; queens shit; new yok; food references; food rap; foodiecore; pedaly ktorych nieslucham lol; rnspm; undeground hip-hip; foodie music,279962,7936223,FALSE,0
16c5bb7a-35b7-418d-880e-7ed3399f1b40,Lee Ann Womack,Lee Ann Womack,United States,United States,country; adult contemporary; contemporary country,country; female vocalists; modern country; pop; female vocalist; Lee Ann Womack; female; american; singer-songwriter; Female country; contemporary country; country pop; My Country; texas; 90s; favourite; country female; rock; USA; adult contemporary; pop country; 00s; new country; female-vocalists; 90s country; My Country Selection; country divas; I hope you dance,278168,1933156,FALSE,0
fca94d64-9ada-4264-9373-4158e2f7c7e7,Chris Lake,Chris Lake,United Kingdom,Scotland; United Kingdom,house; electro house,House; Progressive House; electro house; dance; electronic; electro; club; vocal house; seen live; chris lake; trance; british; Progressive; electronica; UK; Scottish; progressive trance; Club Music; electro-house; tech house; breakbeat; club house; chillout; electropop; elektro; deep house; house music; DIsco House; progressive breaks; funky house; progressivehouse; house-electro romantic; chris lake electro,277545,1422533,FALSE,0
966e1095-b172-415c-bae5-53f8041fd050,David Cook,David Cook,United States,United States,rock; american idol; rock',rock; alternative rock; American Idol; alternative; male vocalists; singer-songwriter; pop rock; pop; david cook; post-grunge; american; seen live; male vocalist; indie rock; Awesome; modern rock; 2008 American Idol Winner; sexy; indie; acoustic; hard rock; Love; singer songwriter; guitar; 00s; people who make my world a better place for one reason or another; male; Favorite Artists; Favorite; alt rock; english; Pop/Rock; sexy voice; Love him; cook; gotta have in my bed; Light On,273032,7626847,FALSE,0
9647191b-5891-4885-bccc-f6bb9b200a6d,John Michael Montgomery,John Michael Montgomery,United States,United States,country,country; classic country; john michael montgomery; male country; bluegrass; male vocalists; modern country; american; kentucky; contemporary country; seen live; male; 90s; singer-songwriter; USA; new traditionalist; special memories; pop; favorites; cool; pop country; Favorite; dixie chicks; Traditional Country; my favorite; My Country; kenny chesny; born in january; COUNTRY JOHN MICHAEL MONTGOMERY; John Micheal Montgomery; seminole windplease remember mewhat wasi thinkin,269815,1875895,FALSE,0
9ce29a24-b118-41a3-9297-2618f26b124d,Kris Allen,Kris Allen,United States,United States,pop; american idol,American Idol; pop; singer-songwriter; acoustic; male vocalists; rock; kris allen; pop rock; american; male vocalist; seen live; sexy; guys I would fuck; alternative; alternative rock; cute; hot; love at first listen; soft rock; beautiful; indie; guitar; Mellow; Favorite; soft voice; American Idol 8; Ballad; handsome; Kick Awesome; piano; fun; live; 00s; Pop-Rock; Unf; astonishing; American Idol Season 8; soul; folk; amazing; christian; cool; idol; sneaky; male; indie pop; dance; favorites; Love; easy listening; blues; soft; emotional; modern rock; funny; powerpop; silly; 10s; United States; nice nipples; incrediable; sex on two legs; sexyface; snilly,269140,6173007,FALSE,0
cc3e537d-ff34-423f-8cd6-635a80f4dba7,Gesaffelstein,Gesaffelstein,France,France,,techno; electronic; electro; tech house; seen live; new wave; french; ebm; industrial; electronica; House; electro house; Industrial Techno; minimal; darkwave; france; experimental; future techno; Disco; ambient; Electroclash; synthpop; dj; 00s; Dark Techno; Gesaffelstein; trance; instrumental; downtempo; dance; dark; idm; groove; dark ambient; trap; 10s; eletronic; spotify; turbo; techno electro; southside 2013,267871,4366207,FALSE,0
47864525-aea7-439a-800f-17c57e51cbcc,Killer Mike,Killer Mike,United States,Georgia; United States,rap; jazz; american; hip hop; southern hip hop; dirty south; killer mike,Hip-Hop; rap; Dirty South; southern rap; hip hop; seen live; Gangsta Rap; atlanta; southern hip-hop; georgia; hardcore hip-hop; american; underground hip-hop; political hip-hop; Southern Hip Hop; hardcore rap; hardcore hip hop; killer mike; underground rap; ATL; dungeon family; political; 00s; alternative; Crunk; male vocalists; conscious hip-hop; All; Political Hip Hop; South Rap; USA; hiphop; underground; alternative rap; hip hop and rap; 10s; southern; Conscious Hip Hop; Atlanta Underground,264760,3907089,FALSE,0
5c0c9c6a-e85b-4544-a139-a8bb028ce69d,Kate Voegele,Kate Voegele,United States,United States,rock; pop; folk; folk rock; pop rock,female vocalists; pop; singer-songwriter; pop rock; One Tree Hill; rock; acoustic; american; Kate Voegele; seen live; alternative; female vocalist; female; indie; indie pop; folk; soft rock; female artists; female vocals; piano; Acoustic Rock; Pop-Rock; alternative rock; girls with guitars; guitar; favorites; amazing; female singer-songwriter; country; USA; female vocal; Kate; kgrl; oth; Soundtrack; chill; beautiful; folk rock; fluffy; Female Voices; actress,260624,4877482,FALSE,0
3ee95be0-a86c-4354-938d-faff8aec4e2d,Sammie,Sammie,United States,,,,259475,1176814,FALSE,0
8a07d810-3d55-4426-a1f6-55f0a68f1dc6,Trina,Trina,United States,,hip hop,rap; Hip-Hop; female vocalists; rnb; hip hop,259430,1725302,FALSE,0
685c876c-1b1c-4ebf-9244-b5254a4297b0,Kristinia DeBarge,Kristinia DeBarge,United States,United States,,pop; rnb; female vocalists; kristinia debarge; american; dance; r&b; female vocalist; electropop; 00s; female; soul; 2009; electronic; seen live; rock; catchy; underrated; goodbye; All; boner inducing; Hip-Hop; hip hop; urban; Favorite; lovely; female singer; Female Voices; love song; <3; us; dolls; Girls Girls Girls; The Saturdays; sexy female; finely tailored; A fashionable likeness of cylindrical awareness; feminine cavern of love; blow job lips; reggae; rap; singer-songwriter; beautiful; girls; party; musical; pretty; r and b; nice; female vocals; cool; live; rhythm and blues; female artists; female vocal; top 40; visual; women; sweet; newcomer; woman; lol; misc; poprock; Girl; music; VAGINA; breasts; ladies; thoughts; true love; variable; Miscellaneous; boobs; urban pop; iTunes; spotify; Pop Life; LADY; tactile; Filtered; to explore; fuckable; fail; New to me; FLOP; thing; dd; New Soul - Hip Hop - Rap; someone in my family is famous; rnb jazz; good things; ingles; Look; artists or bands i have interviewed; keri hilson; American Juniors; pop bitch; this shit is killing hip hop; vaginal,257004,1525452,FALSE,0
1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,Mystikal,Mystikal,United States,United States,hip hop,rap; Hip-Hop; Dirty South; hip hop; southern rap; New Orleans; Gangsta Rap; mystikal; american; Crunk; no limit; soul; USA; alternative; hiphop; 00s; louisiana; southern hip-hop; New Orleans Rap; reggae; hardcore rap; gangsta; My Favorites; funk; techno; party; rnb; East Coast; male vocalists; Midwest; All; US Hiphop; terror squad; Dipset; american rap; Crunk Beatz; one fucking cool song in a werid way,256819,1307005,FALSE,0
09b697e3-a849-4670-ae49-e0b821a6271a,Randy Travis,Randy Travis,United States,United States,country; classic pop and rock,country; Randy Travis; classic country; male vocalists; new traditionalist; country gospel; Traditional Country; seen live; greatest country artists; american; contemporary country; modern country; folk; progressive country; gospel; male vocalist; neo-traditional country; pop; singer-songwriter; USA; Alt-country; christian; christian country; North Carolina; 80s; 90s; Southern Rock; pop country; country folk; religious; Country Favorites; cowboy country; male country; neo-traditionalist country; My Country; forever and ever amen,256046,2229800,FALSE,0
f319ec6a-9290-449b-baef-4244809c487a,Patti LaBelle,Patti LaBelle,United States,United States,soul; hip hop rnb and dance hall,soul; female vocalists; rnb; funk; 70s; Patti LaBelle; Disco; pop; r&b; american; female vocalist; 80s; diva; gospel; seen live; expressive voices; philly soul; classic rock; urban; soft rock; busty; Patti; Philadelphia; USA; dance; rhythm and blues; legend; jazz; classic; quiet storm; 90s; female vocal; breasts; boobs; RnB-soul; Soundtrack; female; singer-songwriter; blaxploitation; dance-pop; r and b; love songs; Rock and Roll; 80's; 00s; divas; classic soul; big boobs; 80s soul; stir it up; regina belle; Pattie Labelle,256045,1472791,FALSE,0
686557c6-2be8-4c95-bde1-b4c567fc3448,Hurricane Chris,Hurricane Chris,United States,Finland; United States,hip hop,rap; Hip-Hop; Dirty South; Crunk; hip hop; club; southern rap; hurricane chris; rnb; louisiana; hot; super mario hates this crap and wants to shit all over it; what an asshole; Chris Brown; female vocalists; urban; american; electro hip-hop; Kanye West; 2000s; Brutal Death Metal; solo artist; one hit wonder; hip-hop and rap; Louisiana Rap; crimes against humanity; Pussy; Soulja Boy; THIS IS NOT HIP-HOP; crunk metal; weezy f aka yancy tate; yung dynasty; electronic; 2009; sexy; USA; doom metal; Gothic; hiphop; party; gay; Gangsta Rap; finnish; aa; 2007; male vocalists; 00s; Crap; shit; garbage; fresh; lol; hip hop and rap; clap; south; chris; stupid; All; hip-hop/rap; 50 Cent; crunkcore; snap music; club banger; hiv positive; spotify; swag; pretty cool; chuck norris does not approve; ratchet; wigger slam; absolute shit; wack; ha ha; recent hot; southern hip-hop; midget; Rap US; Playlist1; Southern Hip Hop; Sucker; feel the beat; Dope music; hip-hop and rnb; fake thug; Country: USA; pancake shit; fuck me up the ass; Hip-Hop Is Dead; ultracrunk; rather have been castrated than to listen to this; Luke Jacksons favorite; better than K-Fed; oh please; nut sucker; massive fail; lora; should be shot in the foot; One lyric wonder; tight ass; ghetto sheeeeeit,255108,904351,FALSE,0
a78276fb-18f7-43be-8b73-5a5bc690ca54,Ryan Cabrera,Ryan Cabrera,United States,United States,,pop; pop rock; singer-songwriter; rock; acoustic; seen live; male vocalists; ryan cabrera; american; alternative; male; Acoustic Rock; emo; punk; male vocalist; 00s; alternative rock; cute; gay; guilty pleasure; teen pop; indie; USA; guitar; 90s; Guilty Pleasures; my music; hard rock; dance; romantic; texas; Officially Shit; boys with guitars; classic rock; Hip-Hop; chill; 80s; indie rock; memories; Love; catchy; Mellow; screamo; favourite; Southern Rock; Favourites; awful; music; Pop/Rock; mainstream; guys I would fuck; English pop; Acoustic Pop Rock; shit being pumped into my head through a fire hose,254971,2691499,FALSE,0
0b88f9de-7c37-4800-9d6a-04ce6c20b76c,Jerrod Niemann,Jerrod Niemann,United States,,country; contemporary country; bro-country,country; modern country; singer-songwriter; Alt-country; jerrod niemann; male vocalists; lover; seen live; kansas; country rock; garth brooks; contemporary country; pop; rock; female vocalists; country-rock; romantic; new country; Nashville; Favorite; 4 Stars; awesomeness; good music; texas country; reba; spotify; male country; lady antebellum; Texas music; hairy chest; alt-country singer-songwriter; what do you want; Need to Rate; us-singer; New Outlaw; cntry cool; country bear; Niemann; Fav Guys; Jerrod; i like him alot; i bet Bakes likes it; LYNDAS SONGS,254830,1442908,FALSE,0
5d008bf9-2958-4640-a5de-dcdcebe711a4,Freeway,Freeway,United States,Australia; Hungary; Sweden; United States,hip hop; hip hop rnb and dance hall,Hip-Hop; rap; hip hop; east coast rap; roc-a-fella; Philadelphia; East Coast; freeway; Philly; seen live; Pennsylvania; rocafella; state property; rnb; classic rock; reggae; hard rock; american; Gangsta Rap; just blaze; east coast hip-hop; pop; soul; dance; techno; Soundtracks; hiphop; r and b; love songs; hot; heavy rock; movie; rhymesayers; Lovin it; Rap US; trance; classic; instrumental; alternative; new york; fast; oldschool; australian; blues; other; House; underground hip-hop; free; club; ost; Reggaeton; beats; blues rock; australia; goa; samples; rhythm and blues; 00s; sampled; Neo Soul; hungarian; hardcore rap; hip hop and rap; hardcore hip-hop; music; Symphonic Black Metal; different; p-funk; Midwest; Redman; Busta Rhymes; Real hip-hop; stuff; PA; rappers; Joey; beans; All; Boogie Rock; flow; Australian Rock; tribal house; Quick; mainstream; Aftermath; def jam; Nas; 80s rock; star trak; Street-Smart; westcoast; kanye; 70's; 70's rock; Method Man; psy-emo; spotify; old rock; swedish hard rock; D-Block,254376,1508268,FALSE,0
